message,"@timestamp"
"2026-04-13 00:49:30.835  WARN 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-72), Beacon(mac=2504:408, latitude=23.36935897, longitude=113.3161784, rssi=-73), Beacon(mac=2504:386, latitude=23.36942919, longitude=113.316157, rssi=-73), Beacon(mac=2504:409, latitude=23.3694061, longitude=113.3162135, rssi=-73)]","Apr 13, 2026 @ 08:49:31.555"
"2026-04-13 00:52:41.200 DEBUG 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776041558, rssi=-99, battery=48910, reserved=0, data=0201061AFF39060209C80182BA09C8019AB909C80199B609C80198B30EBF}","Apr 13, 2026 @ 08:52:41.565"
"2026-04-13 00:52:41.202  WARN 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:386, latitude=23.36942919, longitude=113.316157, rssi=-70), Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-71), Beacon(mac=2504:409, latitude=23.3694061, longitude=113.3162135, rssi=-74), Beacon(mac=2504:408, latitude=23.36935897, longitude=113.3161784, rssi=-77)]","Apr 13, 2026 @ 08:52:41.565"
"2026-04-13 00:52:41.206  INFO 1 --- [           main] c.r.mid.websocket.WebSocketService       : 发送位置: c2ddae3e73d9, 4:5, 113.316157:23.36942919, null:null","Apr 13, 2026 @ 08:52:41.565"
"2026-04-13 00:54:41.338 DEBUG 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776041678, rssi=-100, battery=48910, reserved=0, data=0201061AFF39060209C80199BA09C80182B809C8019AB809C80198B00EBF}","Apr 13, 2026 @ 08:54:41.701"
"2026-04-13 00:54:41.340  WARN 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:409, latitude=23.3694061, longitude=113.3162135, rssi=-70), Beacon(mac=2504:386, latitude=23.36942919, longitude=113.316157, rssi=-72), Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-72), Beacon(mac=2504:408, latitude=23.36935897, longitude=113.3161784, rssi=-80)]","Apr 13, 2026 @ 08:54:41.701"
"2026-04-13 00:54:51.071 DEBUG 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776041688, rssi=-99, battery=48910, reserved=0, data=0201061AFF39060209C80182BC09C80199B809C80198B709C8019AB70EBF}","Apr 13, 2026 @ 08:54:51.680"
"2026-04-13 00:54:51.073  WARN 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:386, latitude=23.36942919, longitude=113.316157, rssi=-68), Beacon(mac=2504:409, latitude=23.3694061, longitude=113.3162135, rssi=-72), Beacon(mac=2504:408, latitude=23.36935897, longitude=113.3161784, rssi=-73), Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-73)]","Apr 13, 2026 @ 08:54:51.680"
"2026-04-13 00:55:30.849 DEBUG 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776041728, rssi=-100, battery=46862, reserved=0, data=0201061AFF39060209C80199B809C8019AB609C80198B609C80183B50EB7}","Apr 13, 2026 @ 08:55:31.709"
"2026-04-13 00:55:30.850  WARN 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:409, latitude=23.3694061, longitude=113.3162135, rssi=-72), Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-74), Beacon(mac=2504:408, latitude=23.36935897, longitude=113.3161784, rssi=-74), Beacon(mac=2504:387, latitude=23.36948345, longitude=113.3161372, rssi=-75)]","Apr 13, 2026 @ 08:55:31.709"
