message,"@timestamp"
"2026-04-13 15:45:41.737 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-70), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-74), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-75)]","Apr 13, 2026 @ 23:45:42.239"
"2026-04-13 15:45:31.712 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-70), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-74), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-75)]","Apr 13, 2026 @ 23:45:32.236"
"2026-04-13 15:45:31.710 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 待解析AP(98487479eb50)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776095130, rssi=-98, battery=3716, reserved=0, data=0201061AFF39060209C80463BD09C80468BA09C8044AB509C8046DB6840E}","Apr 13, 2026 @ 23:45:32.236"
"2026-04-13 15:45:24.110 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776095119, rssi=-90, battery=3716, reserved=0, data=0201061AFF39060209C8044AB009C80463B809C8046DB709C80468C5840E}","Apr 13, 2026 @ 23:45:24.252"
"2026-04-13 15:45:24.117 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-59), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-72), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-73), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-80)]","Apr 13, 2026 @ 23:45:24.252"
"2026-04-13 15:45:11.669 DEBUG 1 --- [621825997385265] cn.reliablesense.mid.service.UdpService  : 待解析AP(98487479eb50)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776095109, rssi=-93, battery=3716, reserved=0, data=0201061AFF39060209C8044AB009C80463B809C8046DB709C80468C5840E}","Apr 13, 2026 @ 23:45:12.232"
"2026-04-13 15:45:11.671 DEBUG 1 --- [621825997385265] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-59), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-72), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-73), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-80)]","Apr 13, 2026 @ 23:45:12.232"
"2026-04-13 15:44:34.449 DEBUG 1 --- [621825997385265] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-67), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-74), Beacon(mac=2504:1438, latitude=23.36795888, longitude=113.3171294, rssi=-75)]","Apr 13, 2026 @ 23:44:35.224"
"2026-04-13 15:44:34.445 DEBUG 1 --- [621825997385265] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776095069, rssi=-86, battery=3716, reserved=0, data=0201061AFF39060209C8059EB509C80468BD09C8046DB609C80463BD840E}","Apr 13, 2026 @ 23:44:35.223"
"2026-04-13 15:44:14.074 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776095050, rssi=-93, battery=3716, reserved=0, data=0201061AFF39060209C8046DB709C80463B909C80468C509C80591AB840E}","Apr 13, 2026 @ 23:44:14.257"
"2026-04-13 15:44:14.077 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-59), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-71), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-73), Beacon(mac=2504:1425, latitude=23.36796177, longitude=113.3169798, rssi=-85)]","Apr 13, 2026 @ 23:44:14.257"
"2026-04-13 15:44:09.305 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-59), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-71), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-73), Beacon(mac=2504:1425, latitude=23.36796177, longitude=113.3169798, rssi=-85)]","Apr 13, 2026 @ 23:44:10.216"
"2026-04-13 15:44:09.302 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a17b0)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776095039, rssi=-71, battery=3716, reserved=0, data=0201061AFF39060209C8046DB709C80463B909C80468C509C80591AB840E}","Apr 13, 2026 @ 23:44:10.215"
"2026-04-13 15:43:54.069 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776095030, rssi=-90, battery=3716, reserved=0, data=0201061AFF39060209C80468BE09C80463B309C8044AB509C8046DBA840E}","Apr 13, 2026 @ 23:43:54.255"
"2026-04-13 15:43:54.071 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-66), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-70), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-75), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-77)]","Apr 13, 2026 @ 23:43:54.255"
"2026-04-13 15:43:44.088 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776095019, rssi=-86, battery=3716, reserved=0, data=0201061AFF39060209C80468BE09C80463B309C8044AB509C8046DBA840E}","Apr 13, 2026 @ 23:43:44.261"
"2026-04-13 15:43:44.094 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-66), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-70), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-75), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-77)]","Apr 13, 2026 @ 23:43:44.261"
"2026-04-13 15:43:39.330 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-66), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-70), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-75), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-77)]","Apr 13, 2026 @ 23:43:40.221"
"2026-04-13 15:43:39.328 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a17b0)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776095009, rssi=-72, battery=3716, reserved=0, data=0201061AFF39060209C80468BE09C80463B309C8044AB509C8046DBA840E}","Apr 13, 2026 @ 23:43:40.220"
"2026-04-13 15:43:34.212 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776095009, rssi=-90, battery=3716, reserved=0, data=0201061AFF39060209C80468BE09C80463B309C8044AB509C8046DBA840E}","Apr 13, 2026 @ 23:43:35.216"
"2026-04-13 15:43:34.213 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-66), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-70), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-75), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-77)]","Apr 13, 2026 @ 23:43:35.216"
"2026-04-13 15:43:29.318 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-70), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-73), Beacon(mac=2504:1438, latitude=23.36795888, longitude=113.3171294, rssi=-75)]","Apr 13, 2026 @ 23:43:30.223"
"2026-04-13 15:43:29.321  INFO 1 --- [621825998353632] c.r.mid.websocket.WebSocketService       : 发送位置: c300005b2294, 4:2, 113.317077:23.36806275, null:null","Apr 13, 2026 @ 23:43:30.223"
"2026-04-13 15:43:29.315 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a17b0)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094999, rssi=-80, battery=3716, reserved=0, data=0201061AFF39060209C8046DB709C8059EB509C80463BD09C80468BA840E}","Apr 13, 2026 @ 23:43:30.222"
"2026-04-13 15:43:14.000 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094989, rssi=-86, battery=3716, reserved=0, data=0201061AFF39060209C8046DB709C8059EB509C80463BD09C80468BA840E}","Apr 13, 2026 @ 23:43:14.259"
"2026-04-13 15:43:14.002 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-70), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-73), Beacon(mac=2504:1438, latitude=23.36795888, longitude=113.3171294, rssi=-75)]","Apr 13, 2026 @ 23:43:14.259"
"2026-04-13 15:42:33.978 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094949, rssi=-86, battery=3716, reserved=0, data=0201061AFF39060209C8044AB609C80468C509C80463B909C8046DBA840E}","Apr 13, 2026 @ 23:42:34.238"
"2026-04-13 15:42:33.981 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-59), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-70), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-71), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-74)]","Apr 13, 2026 @ 23:42:34.238"
"2026-04-13 15:42:09.318 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a17b0)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094919, rssi=-72, battery=3716, reserved=0, data=0201061AFF39060209C8046DB609C80468BD09C8059EB509C80463BD840E}","Apr 13, 2026 @ 23:42:10.213"
"2026-04-13 15:42:09.321 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-67), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-74), Beacon(mac=2504:1438, latitude=23.36795888, longitude=113.3171294, rssi=-75)]","Apr 13, 2026 @ 23:42:10.213"
"2026-04-13 15:41:43.930 DEBUG 1 --- [621825997385265] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094899, rssi=-90, battery=3716, reserved=0, data=0201061AFF39060209C80463B809C8046DB609C8044AB609C80468BA840E}","Apr 13, 2026 @ 23:41:44.257"
"2026-04-13 15:41:43.932 DEBUG 1 --- [621825997385265] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-70), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-72), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-74), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-74)]","Apr 13, 2026 @ 23:41:44.257"
"2026-04-13 15:41:29.321 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-59), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-66), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-70), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-80)]","Apr 13, 2026 @ 23:41:30.219"
"2026-04-13 15:41:29.318 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a17b0)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094879, rssi=-80, battery=3716, reserved=0, data=0201061AFF39060209C8044AB009C80463BE09C80468C509C8046DBA840E}","Apr 13, 2026 @ 23:41:30.218"
"2026-04-13 15:40:31.681 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 待解析AP(98487479eb50)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094830, rssi=-94, battery=3716, reserved=0, data=0201061AFF39060209C80463B809C80468BA09C8059EB509C8046DB6840E}","Apr 13, 2026 @ 23:40:32.240"
"2026-04-13 15:40:31.683 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-70), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-72), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-74), Beacon(mac=2504:1438, latitude=23.36795888, longitude=113.3171294, rssi=-75)]","Apr 13, 2026 @ 23:40:32.240"
"2026-04-13 15:40:11.701 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 待解析AP(98487479eb50)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094809, rssi=-93, battery=3716, reserved=0, data=0201061AFF39060209C8044AB009C8046DB709C80463B409C80468C5840E}","Apr 13, 2026 @ 23:40:12.238"
"2026-04-13 15:40:11.703 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-59), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-73), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-76), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-80)]","Apr 13, 2026 @ 23:40:12.238"
"2026-04-13 15:39:59.314 DEBUG 1 --- [621825997385265] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a17b0)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094789, rssi=-80, battery=3716, reserved=0, data=0201061AFF39060209C80468BE09C80463BD09C8059EAE09C8046DB6840E}","Apr 13, 2026 @ 23:40:00.222"
"2026-04-13 15:39:59.316 DEBUG 1 --- [621825997385265] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-66), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-74), Beacon(mac=2504:1438, latitude=23.36795888, longitude=113.3171294, rssi=-82)]","Apr 13, 2026 @ 23:40:00.222"
"2026-04-13 15:39:53.929 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-66), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-74), Beacon(mac=2504:1438, latitude=23.36795888, longitude=113.3171294, rssi=-82)]","Apr 13, 2026 @ 23:39:54.253"
"2026-04-13 15:39:53.927 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094789, rssi=-90, battery=3716, reserved=0, data=0201061AFF39060209C80468BE09C80463BD09C8059EAE09C8046DB6840E}","Apr 13, 2026 @ 23:39:54.252"
"2026-04-13 15:39:51.644 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 待解析AP(98487479eb50)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094790, rssi=-93, battery=3716, reserved=0, data=0201061AFF39060209C80468BE09C80463BD09C8059EAE09C8046DB6840E}","Apr 13, 2026 @ 23:39:52.233"
"2026-04-13 15:39:51.646 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-66), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-74), Beacon(mac=2504:1438, latitude=23.36795888, longitude=113.3171294, rssi=-82)]","Apr 13, 2026 @ 23:39:52.233"
"2026-04-13 15:39:43.919 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094779, rssi=-97, battery=3716, reserved=0, data=0201061AFF39060209C80468BE09C80463BD09C8059EAE09C8046DB6840E}","Apr 13, 2026 @ 23:39:44.250"
"2026-04-13 15:39:43.922 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-66), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-74), Beacon(mac=2504:1438, latitude=23.36795888, longitude=113.3171294, rssi=-82)]","Apr 13, 2026 @ 23:39:44.250"
"2026-04-13 15:38:51.701 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 待解析AP(98487479eb50)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094730, rssi=-98, battery=3716, reserved=0, data=0201061AFF39060209C80468BE09C80463B309C8044AB009C8046DB6840E}","Apr 13, 2026 @ 23:38:52.245"
"2026-04-13 15:38:51.703 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-66), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-74), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-77), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-80)]","Apr 13, 2026 @ 23:38:52.245"
"2026-04-13 15:38:31.718 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-66), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-74), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-77), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-80)]","Apr 13, 2026 @ 23:38:32.239"
"2026-04-13 15:38:31.716 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 待解析AP(98487479eb50)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094709, rssi=-97, battery=3716, reserved=0, data=0201061AFF39060209C80468BE09C80463B309C8044AB009C8046DB6840E}","Apr 13, 2026 @ 23:38:32.238"
"2026-04-13 15:38:23.895 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094699, rssi=-93, battery=3716, reserved=0, data=0201061AFF39060209C80468C509C8044AB509C8046DB809C80463BD840E}","Apr 13, 2026 @ 23:38:24.241"
"2026-04-13 15:38:23.898 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-59), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-72), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-75)]","Apr 13, 2026 @ 23:38:24.241"
"2026-04-13 15:38:15.936 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-59), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-72), Beacon(mac=2504:1098, latitude=23.36799357, longitude=113.31701, rssi=-75)]","Apr 13, 2026 @ 23:38:16.235"
"2026-04-13 15:38:15.938  INFO 1 --- [621825994197491] c.r.mid.websocket.WebSocketService       : 发送位置: c300005b2294, 4:2, 113.3170546:23.3680337, null:null","Apr 13, 2026 @ 23:38:16.235"
"2026-04-13 15:38:15.933 DEBUG 1 --- [621825994197491] cn.reliablesense.mid.service.UdpService  : 待解析AP(98487479cb70)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094689, rssi=-93, battery=3716, reserved=0, data=0201061AFF39060209C80468C509C8044AB509C8046DB809C80463BD840E}","Apr 13, 2026 @ 23:38:16.234"
"2026-04-13 15:37:33.874 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-67), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-70), Beacon(mac=2504:1438, latitude=23.36795888, longitude=113.3171294, rssi=-75), Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-76)]","Apr 13, 2026 @ 23:37:34.243"
"2026-04-13 15:37:33.872 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094649, rssi=-93, battery=3716, reserved=0, data=0201061AFF39060209C80468BD09C80463B409C8046DBA09C8059EB5840E}","Apr 13, 2026 @ 23:37:34.242"
"2026-04-13 15:37:23.814 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094639, rssi=-86, battery=3716, reserved=0, data=0201061AFF39060209C8046DB709C80463BD09C80468BA09C80591AD840E}","Apr 13, 2026 @ 23:37:24.264"
"2026-04-13 15:37:23.817 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-70), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-73), Beacon(mac=2504:1425, latitude=23.36796177, longitude=113.3169798, rssi=-83)]","Apr 13, 2026 @ 23:37:24.264"
"2026-04-13 15:37:13.826 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a2a90)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094629, rssi=-89, battery=3716, reserved=0, data=0201061AFF39060209C8046DB709C80463BD09C80468BA09C80591AD840E}","Apr 13, 2026 @ 23:37:14.257"
"2026-04-13 15:37:13.828 DEBUG 1 --- [621825997692102] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-70), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-73), Beacon(mac=2504:1425, latitude=23.36796177, longitude=113.3169798, rssi=-83)]","Apr 13, 2026 @ 23:37:14.257"
"2026-04-13 15:37:09.247 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 待解析AP(9848747a17b0)接收到的设备数据(c300005b2294): BleTag{mac=c300005b2294, timestamp=1776094619, rssi=-71, battery=3716, reserved=0, data=0201061AFF39060209C8046DB709C80463BD09C80468BA09C80591AD840E}","Apr 13, 2026 @ 23:37:10.214"
"2026-04-13 15:37:09.249 DEBUG 1 --- [621825998353632] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c300005b2294): [Beacon(mac=2504:1123, latitude=23.36806275, longitude=113.317077, rssi=-67), Beacon(mac=2504:1128, latitude=23.3680337, longitude=113.3170546, rssi=-70), Beacon(mac=2504:1133, latitude=23.36801275, longitude=113.3171043, rssi=-73), Beacon(mac=2504:1425, latitude=23.36796177, longitude=113.3169798, rssi=-83)]","Apr 13, 2026 @ 23:37:10.214"
