"id","device_time","location_geom","floor","server_time","trackable_id","map_id","space_id","x","y","z","module_address","module_type","raw_map_id","placement","add_deque_time","pop_time","db_now_time"
4592106603,"2026-04-13 15:50:39.368+00","01010000A0E610000051A04FE449545C40CD499CD3345E37400000000000000000",2,"2026-04-13 15:50:39.375+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:50:39.375+00","2026-04-13 15:50:40.027+00",NULL
4592106895,"2026-04-13 15:50:39.368+00","01010000A0E610000051A04FE449545C40CD499CD3345E37400000000000000000",2,"2026-04-13 15:50:39.375+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:50:39.375+00","2026-04-13 15:50:40.027+00",NULL
4592102168,"2026-04-13 15:50:29.386+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:50:29.39+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:50:29.39+00","2026-04-13 15:50:30.023+00",NULL
4592102333,"2026-04-13 15:50:29.386+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:50:29.39+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:50:29.39+00","2026-04-13 15:50:30.023+00",NULL
4592096689,"2026-04-13 15:50:24.198+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:50:24.213+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:50:24.213+00","2026-04-13 15:50:25.023+00",NULL
4592087142,"2026-04-13 15:50:04.371+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:50:04.381+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:50:04.381+00","2026-04-13 15:50:05.023+00",NULL
4592082180,"2026-04-13 15:49:54.147+00","01010000A0E610000051A04FE449545C40CD499CD3345E37400000000000000000",2,"2026-04-13 15:49:54.151+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:49:54.151+00","2026-04-13 15:49:55.023+00",NULL
4592074426,"2026-04-13 15:49:34.589+00","01010000A0E610000051A04FE449545C40CD499CD3345E37400000000000000000",2,"2026-04-13 15:49:34.594+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:49:34.594+00","2026-04-13 15:49:35.023+00",NULL
4592073213,"2026-04-13 15:49:29.385+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:49:29.39+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:49:29.39+00","2026-04-13 15:49:30.023+00",NULL
4592073308,"2026-04-13 15:49:29.385+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:49:29.39+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:49:29.39+00","2026-04-13 15:49:30.023+00",NULL
4592066970,"2026-04-13 15:49:19.47+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:49:19.475+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:49:19.475+00","2026-04-13 15:49:20.031+00",NULL
